ClientId,Period,FormularyId,MedId,IndicationName,UniversalStatusRollup,RawStatus
13104,202112,63921,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63921,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63922,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63922,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63922,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63922,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63922,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63923,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63924,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63924,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63924,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63924,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63924,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63925,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63925,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63925,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63925,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63925,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63926,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63926,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63926,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63926,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63926,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63927,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63927,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63927,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63927,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63927,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63929,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63929,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63929,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63929,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63929,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63953,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63953,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63953,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63953,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63953,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63957,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63957,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63957,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63957,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63957,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63959,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63959,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63959,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63959,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63959,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63960,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63960,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63960,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63960,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63961,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63961,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63961,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63961,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63961,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63962,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63963,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63964,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63964,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63964,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63964,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63965,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63966,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63967,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63967,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63967,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63967,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63967,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63968,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63968,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63968,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63968,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63968,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63969,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63971,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63971,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63971,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63971,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63971,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63972,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63972,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63972,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63972,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63972,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63973,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63973,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63973,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63973,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63973,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63974,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63974,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63974,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63974,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63974,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63975,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63975,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63975,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63975,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63975,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63976,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63981,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63981,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63981,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63981,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63981,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63982,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63984,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63985,573941,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63985,588362,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63985,588501,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63985,588502,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63985,589926,Multiple Myeloma,Not Covered,Not reimbursed
13104,202112,63686,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63686,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63687,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63687,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63699,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63699,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63700,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63700,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63704,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63704,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63707,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63707,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63711,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63711,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63712,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63712,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63714,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63714,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63715,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63715,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63716,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63716,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63717,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63717,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63729,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63729,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63734,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63734,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63750,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63750,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63760,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63760,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63761,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63761,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63762,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63762,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63763,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63763,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63767,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63767,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63771,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63771,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63772,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63772,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63774,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63774,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63775,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63775,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63779,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63779,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63781,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63781,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63783,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63783,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63784,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63784,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63786,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63786,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63791,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63794,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63794,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63795,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63795,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63796,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63796,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63797,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63797,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63798,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63798,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63799,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63799,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63809,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63813,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63814,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63815,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63815,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63829,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63829,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63834,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63834,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63835,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63841,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63841,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63843,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63843,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63844,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63844,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63846,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63846,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63853,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63853,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63854,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63855,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63855,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63856,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63856,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63857,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63857,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63859,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63859,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63860,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63860,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63861,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63861,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63862,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63862,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63866,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63868,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63872,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63872,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63877,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63877,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63879,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63879,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63882,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63882,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63887,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63887,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63898,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63898,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63899,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63899,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63900,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63900,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63901,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63901,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63904,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63904,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63905,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63905,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63907,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63907,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63908,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63908,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63909,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63909,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63910,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63910,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63911,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63911,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63912,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63912,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63913,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63913,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63915,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63915,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63920,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63920,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63921,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63921,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63922,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63922,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63924,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63924,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63925,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63925,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63926,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63926,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63927,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63927,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63929,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63929,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63953,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63953,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63957,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63957,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63959,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63959,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63960,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63961,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63961,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63964,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63967,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63967,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63968,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63968,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63971,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63971,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63972,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63972,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63973,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63973,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63974,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63974,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63975,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63975,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63981,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63981,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63985,573941,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,63985,588362,Multiple Myeloma (Key Products),Not Covered,Not reimbursed
13104,202112,60446,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60446,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60461,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60464,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60464,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60471,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60471,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60472,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60472,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60553,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60569,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60573,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60592,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60594,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60609,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60609,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60633,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60633,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60636,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60636,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60638,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60638,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60639,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60639,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60644,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60646,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60646,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60652,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60655,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60655,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60660,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60661,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60662,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60662,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60783,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60783,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60825,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60825,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60900,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60900,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60933,593247,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
13104,202112,60933,594548,HER2-/HER+ Breast Cancer,Covered (PA/ST),Prior Authorization Required
